path,filename,archive,market_start,market_end,complete,line_count,book_messages_total,in_window_book_messages,trade_count_window,snapshots,deltas,sequence_breaks,first_book_age,last_book_age,sampled_points,outcome,outcome_source,final_quote_proxy,final_trade_proxy,elapsed_seconds,fatal_error,raw_status,raw_leader,raw_leader_time,raw_pullback_time,raw_confirm_time,raw_entry_side,raw_up_ask_at_entry,raw_down_ask_at_entry,raw_entry_levels,sampled_status,sampled_leader,sampled_leader_time,sampled_pullback_time,sampled_confirm_time,sampled_entry_side,sampled_up_ask_at_entry,sampled_down_ask_at_entry,sampled_entry_levels,market_start_utc,market_end_utc,raw_flat_cash_budget,raw_flat_total_debit,raw_flat_principal,raw_flat_fee,raw_flat_shares,raw_flat_avg_price,raw_flat_effective_cost_per_share,raw_flat_worst_price,raw_flat_levels_used,raw_flat_fill_ratio,raw_flat_win,raw_flat_pnl,sampled_flat_cash_budget,sampled_flat_total_debit,sampled_flat_principal,sampled_flat_fee,sampled_flat_shares,sampled_flat_avg_price,sampled_flat_effective_cost_per_share,sampled_flat_worst_price,sampled_flat_levels_used,sampled_flat_fill_ratio,sampled_flat_win,sampled_flat_pnl
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786544100-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786544100-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786544100,1786544400,False,68,62,0,0,7,55,0,,,301,UNKNOWN,not_extreme,0.505,,0.004419803619384766,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T14:15:00+00:00,2026-08-12T14:20:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786544400-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786544400-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786544400,1786544700,False,111,107,0,0,6,101,0,,,301,UNKNOWN,not_extreme,0.505,,0.009371042251586914,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T14:20:00+00:00,2026-08-12T14:25:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786544700-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786544700-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786544700,1786545000,False,67,57,0,0,5,52,0,,,301,UNKNOWN,not_extreme,0.505,,0.005569934844970703,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T14:25:00+00:00,2026-08-12T14:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786545000-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786545000-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786545000,1786545300,False,92,86,0,0,7,79,0,,,301,UNKNOWN,not_extreme,0.505,,0.004557132720947266,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T14:30:00+00:00,2026-08-12T14:35:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786545300-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786545300-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786545300,1786545600,False,99,95,0,0,5,90,0,,,301,UNKNOWN,not_extreme,0.505,,0.013788223266601562,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T14:35:00+00:00,2026-08-12T14:40:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786545600-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786545600-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786545600,1786545900,False,73,67,0,0,10,57,0,,,301,UNKNOWN,not_extreme,0.505,,0.015601158142089844,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T14:40:00+00:00,2026-08-12T14:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786545900-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786545900-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786545900,1786546200,False,163,155,0,0,8,147,0,,,301,UNKNOWN,not_extreme,0.505,,0.0041828155517578125,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T14:45:00+00:00,2026-08-12T14:50:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786546200-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786546200-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786546200,1786546500,False,97,91,0,0,6,85,0,,,301,UNKNOWN,not_extreme,0.505,,0.0033309459686279297,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T14:50:00+00:00,2026-08-12T14:55:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786546500-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786546500-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786546500,1786546800,False,99,87,0,0,6,81,0,,,301,UNKNOWN,not_extreme,0.505,,0.0034859180450439453,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T14:55:00+00:00,2026-08-12T15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786546800-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786546800-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786546800,1786547100,False,68,58,0,0,5,53,0,,,301,UNKNOWN,not_extreme,0.505,,0.0042951107025146484,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T15:00:00+00:00,2026-08-12T15:05:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786547100-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786547100-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786547100,1786547400,False,87,83,0,0,4,79,0,,,301,UNKNOWN,not_extreme,0.505,,0.002857208251953125,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T15:05:00+00:00,2026-08-12T15:10:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786547400-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786547400-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786547400,1786547700,False,135,125,0,0,5,120,0,,,301,UNKNOWN,not_extreme,0.505,,0.005106925964355469,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T15:10:00+00:00,2026-08-12T15:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786547700-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786547700-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786547700,1786548000,False,199,195,0,0,3,192,0,,,301,UNKNOWN,not_extreme,0.505,,0.00442194938659668,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T15:15:00+00:00,2026-08-12T15:20:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786548000-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786548000-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786548000,1786548300,False,185,181,0,0,3,178,0,,,301,UNKNOWN,not_extreme,0.505,,0.007855892181396484,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T15:20:00+00:00,2026-08-12T15:25:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786548300-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786548300-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786548300,1786548600,False,133,129,0,0,4,125,0,,,301,UNKNOWN,not_extreme,0.505,,0.004118919372558594,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T15:25:00+00:00,2026-08-12T15:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786548600-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786548600-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786548600,1786548900,False,105,101,0,0,4,97,0,,,301,UNKNOWN,not_extreme,0.505,,0.010170221328735352,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T15:30:00+00:00,2026-08-12T15:35:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786548900-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786548900-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786548900,1786549200,False,101,99,0,0,1,98,0,,,301,UNKNOWN,not_extreme,0.505,,0.0036077499389648438,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T15:35:00+00:00,2026-08-12T15:40:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786549200-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786549200-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786549200,1786549500,False,97,95,0,0,2,93,0,,,301,UNKNOWN,not_extreme,0.505,,0.0033538341522216797,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T15:40:00+00:00,2026-08-12T15:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786549500-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786549500-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786549500,1786549800,False,135,133,0,0,3,130,0,,,301,UNKNOWN,not_extreme,0.505,,0.010241985321044922,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T15:45:00+00:00,2026-08-12T15:50:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786549800-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786549800-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786549800,1786550100,False,153,151,0,0,2,149,0,,,301,UNKNOWN,not_extreme,0.505,,0.00397801399230957,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T15:50:00+00:00,2026-08-12T15:55:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786550100-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786550100-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786550100,1786550400,False,55,53,0,0,1,52,0,,,301,UNKNOWN,not_extreme,0.505,,0.002830028533935547,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T15:55:00+00:00,2026-08-12T16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786550400-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786550400-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786550400,1786550700,False,149,143,0,0,3,140,0,,,301,UNKNOWN,not_extreme,0.505,,0.00737309455871582,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T16:00:00+00:00,2026-08-12T16:05:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786550700-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786550700-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786550700,1786551000,False,119,117,0,0,1,116,0,,,301,UNKNOWN,not_extreme,0.505,,0.0032749176025390625,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T16:05:00+00:00,2026-08-12T16:10:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786551000-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786551000-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786551000,1786551300,False,103,101,0,0,1,100,0,,,301,UNKNOWN,not_extreme,0.505,,0.0029671192169189453,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T16:10:00+00:00,2026-08-12T16:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786551300-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786551300-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786551300,1786551600,False,59,57,0,0,2,55,0,,,301,UNKNOWN,not_extreme,0.505,,0.0032300949096679688,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T16:15:00+00:00,2026-08-12T16:20:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786551600-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786551600-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786551600,1786551900,False,96,94,0,0,2,92,0,,,301,UNKNOWN,not_extreme,0.505,,0.0028629302978515625,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T16:20:00+00:00,2026-08-12T16:25:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786551900-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786551900-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786551900,1786552200,False,90,85,0,0,3,82,0,,,301,UNKNOWN,not_extreme,0.505,,0.0066051483154296875,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T16:25:00+00:00,2026-08-12T16:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786552200-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786552200-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786552200,1786552500,False,93,91,0,0,2,89,0,,,301,UNKNOWN,not_extreme,0.505,,0.00380706787109375,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T16:30:00+00:00,2026-08-12T16:35:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786552500-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786552500-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786552500,1786552800,False,94,92,0,0,1,91,0,,,301,UNKNOWN,not_extreme,0.505,,0.017071247100830078,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T16:35:00+00:00,2026-08-12T16:40:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786552800-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786552800-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786552800,1786553100,False,154,150,0,0,2,148,0,,,301,UNKNOWN,not_extreme,0.505,,0.0033478736877441406,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T16:40:00+00:00,2026-08-12T16:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786553100-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786553100-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786553100,1786553400,False,24,22,0,0,1,21,0,,,301,UNKNOWN,not_extreme,0.505,,0.0024340152740478516,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T16:45:00+00:00,2026-08-12T16:50:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786553400-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786553400-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786553400,1786553700,False,33,29,0,0,2,27,0,,,301,UNKNOWN,not_extreme,0.505,,0.003145933151245117,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T16:50:00+00:00,2026-08-12T16:55:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786553700-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786553700-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786553700,1786554000,False,60,58,0,0,5,53,0,,,301,UNKNOWN,not_extreme,0.505,,0.0029478073120117188,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T16:55:00+00:00,2026-08-12T17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786554000-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786554000-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786554000,1786554300,False,68,66,0,0,3,63,0,,,301,UNKNOWN,not_extreme,0.505,,0.0027549266815185547,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T17:00:00+00:00,2026-08-12T17:05:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786554300-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786554300-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786554300,1786554600,False,52,50,0,0,2,48,0,,,301,UNKNOWN,not_extreme,0.505,,0.0032858848571777344,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T17:05:00+00:00,2026-08-12T17:10:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786554600-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786554600-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786554600,1786554900,False,8,6,0,0,1,5,0,,,301,UNKNOWN,not_extreme,0.505,,0.0024912357330322266,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T17:10:00+00:00,2026-08-12T17:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786554900-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786554900-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786554900,1786555200,False,17,15,0,0,1,14,0,,,301,UNKNOWN,not_extreme,0.505,,0.004220008850097656,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T17:15:00+00:00,2026-08-12T17:20:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786555200-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786555200-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786555200,1786555500,False,25,23,0,0,1,22,0,,,301,UNKNOWN,not_extreme,0.505,,0.005373716354370117,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T17:20:00+00:00,2026-08-12T17:25:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786555500-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786555500-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786555500,1786555800,False,116,114,0,0,2,112,0,,,301,UNKNOWN,not_extreme,0.505,,0.010080099105834961,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T17:25:00+00:00,2026-08-12T17:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786555800-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786555800-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786555800,1786556100,False,25,23,0,0,1,22,0,,,301,UNKNOWN,not_extreme,0.505,,0.0029010772705078125,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T17:30:00+00:00,2026-08-12T17:35:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786556100-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786556100-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786556100,1786556400,False,54,52,0,0,2,50,0,,,301,UNKNOWN,not_extreme,0.505,,0.0030999183654785156,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T17:35:00+00:00,2026-08-12T17:40:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786556400-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786556400-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786556400,1786556700,False,52,50,0,0,1,49,0,,,301,UNKNOWN,not_extreme,0.505,,0.0030841827392578125,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T17:40:00+00:00,2026-08-12T17:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786556700-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786556700-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786556700,1786557000,False,13,11,0,0,1,10,0,,,301,UNKNOWN,not_extreme,0.505,,0.002349853515625,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T17:45:00+00:00,2026-08-12T17:50:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786557000-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786557000-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786557000,1786557300,False,121,117,0,0,2,115,0,,,301,UNKNOWN,not_extreme,0.505,,0.014093160629272461,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T17:50:00+00:00,2026-08-12T17:55:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786557300-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786557300-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786557300,1786557600,False,112,108,0,0,2,106,0,,,301,UNKNOWN,not_extreme,0.505,,0.019056081771850586,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T17:55:00+00:00,2026-08-12T18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786557600-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786557600-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786557600,1786557900,False,88,84,0,0,2,82,0,,,301,UNKNOWN,not_extreme,0.505,,0.0028841495513916016,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T18:00:00+00:00,2026-08-12T18:05:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786557900-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786557900-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786557900,1786558200,False,13,11,0,0,1,10,0,,,301,UNKNOWN,not_extreme,0.505,,0.002756834030151367,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T18:05:00+00:00,2026-08-12T18:10:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786558200-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786558200-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786558200,1786558500,False,14,12,0,0,1,11,0,,,301,UNKNOWN,not_extreme,0.505,,0.003047943115234375,,no_leader,,,,,,,,,no_leader,,,,,,,,,2026-08-12T18:10:00+00:00,2026-08-12T18:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
